experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1335,2025-12-02 09:25:31,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,163.666667,1.33,3,491.0,20640,41460,10480,2,1,1.1,396.0,3,59,43,54,0,0.002785
1336,2025-12-02 09:25:31,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,200.25,1.5,4,801.0,25664,56616,20720,3,1,3.33,685.0,4,79,56,78,0,0.004865
1337,2025-12-02 09:25:32,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,295.833333,1.83,6,1775.0,33524,89896,31080,2,4,6.78,937.0,6,115,82,119,0,0.00724
1338,2025-12-02 09:25:32,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,single_tx,"[[0,1]]",[],5280,exectime,73.0,1.0,1,73.0,9040,11920,120,1,0,0.03,73.0,1,0,15,15,0,0.000351
1339,2025-12-02 09:25:33,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,single_rx,"[[1,0]]",[],5280,exectime,298.0,1.0,1,298.0,6256,13924,10240,1,0,0.63,298.0,1,0,13,24,0,0.002101
1340,2025-12-02 09:25:33,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,211.0,1.5,2,422.0,12768,28372,10360,1,1,0.77,315.0,2,0,31,36,0,0.002436
1341,2025-12-02 09:25:34,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,240.0,1.33,3,720.0,19024,42296,20600,2,1,2.83,625.0,3,0,44,60,0,0.004524
1342,2025-12-02 09:25:34,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,165.0,1.33,3,495.0,21808,40292,10480,2,1,1.12,400.0,3,0,46,51,0,0.002788
1343,2025-12-02 09:25:35,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,198.75,1.5,4,795.0,25600,56680,20720,3,1,3.3,679.0,4,0,59,75,0,0.004863
1344,2025-12-02 09:25:36,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,272.666667,1.83,6,1636.0,38700,84720,31080,2,4,6.53,903.0,6,0,85,116,0,0.00723
