experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
494,2025-12-02 09:18:06,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,242.333333,1.33,3,727.0,19656,41664,20600,2,1,2.85,629.0,3,66,50,54,0,0.004525
495,2025-12-02 09:18:07,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,164.666667,1.33,3,494.0,20456,41644,10480,2,1,1.1,396.0,3,62,47,50,0,0.002785
496,2025-12-02 09:18:07,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,200.5,1.5,4,802.0,24344,57936,20720,3,1,3.32,683.0,4,83,62,72,0,0.004866
497,2025-12-02 09:18:08,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,304.666667,1.83,6,1828.0,35596,87824,31080,2,4,6.65,919.0,6,118,88,113,0,0.007236
498,2025-12-02 09:18:09,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,single_tx,"[[0,1]]",[],5280,min_coloc,73.0,1.0,1,73.0,7504,13456,120,1,0,0.03,73.0,1,0,13,17,0,0.000351
499,2025-12-02 09:18:09,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,single_rx,"[[1,0]]",[],5280,min_coloc,288.0,1.0,1,288.0,6400,13780,10240,1,0,0.6,288.0,1,0,16,21,0,0.002099
500,2025-12-02 09:18:10,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,212.5,1.5,2,425.0,13280,27860,10360,1,1,0.76,314.0,2,0,33,34,0,0.002436
501,2025-12-02 09:18:10,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,237.666667,1.33,3,713.0,19680,41640,20600,2,1,2.78,615.0,3,0,49,55,0,0.004522
502,2025-12-02 09:18:11,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,166.0,1.33,3,498.0,20784,41316,10480,2,1,1.11,400.0,3,0,46,51,0,0.002787
503,2025-12-02 09:18:11,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,199.25,1.5,4,797.0,25808,56472,20720,3,1,3.3,678.0,4,0,59,75,0,0.004863
504,2025-12-02 09:18:12,SoC.COMM_a1_A3_m1_f3_v3.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,281.166667,1.83,6,1687.0,38340,85080,31080,2,4,6.84,945.0,6,0,86,115,0,0.007243
505,2025-12-02 09:18:12,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,min_coloc,73.0,1.0,1,73.0,7504,13456,120,1,0,0.03,73.0,1,0,13,17,0,0.000351
506,2025-12-02 09:18:13,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,min_coloc,297.0,1.0,1,297.0,6400,13780,10240,1,0,0.62,297.0,1,0,16,21,0,0.002102
507,2025-12-02 09:18:13,SoC.COMM_a1_A3_m1_f3_v3.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,215.0,1.5,2,430.0,13328,27812,10360,1,1,0.77,314.0,2,0,34,33,0,0.002437
